"<greek>m</greek>","<greek>m</greek><sub>t</sub>","C<sub>f</sub>_x","C<sub>f</sub>_y","C<sub>p</sub>","Conservative_1","Conservative_2","Conservative_3","Conservative_4","Conservative_5","Conservative_6","Mach","Pressure","Temperature","h","p","y<sup>+</sup>","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.716e-05,4.9145e-12,0,0,-2.2616e+18,17.245,3213.8,-3.5604,5.7505e+06,7.2766e-10,2553.3,1.5069,2.8637e+05,523.47,0,0.31678,0,1,0.11261,0.11261,0,0
1.716e-05,4.915e-12,0,0,-2.2614e+18,17.248,3214,-3.1769,5.7513e+06,7.2753e-10,2553,1.5068,2.8641e+05,523.47,0,0.31683,0,1,0.11273,0.11273,0,0
1.716e-05,4.9154e-12,0,0,-2.2613e+18,17.25,3214.3,-2.7933,5.7522e+06,7.274e-10,2552.7,1.5067,2.8645e+05,523.47,0,0.31687,0,1,0.11286,0.11286,0,0
1.716e-05,4.9159e-12,0,0,-2.2611e+18,17.253,3214.5,-2.4097,5.7531e+06,7.2727e-10,2552.4,1.5066,2.8649e+05,523.47,0,0.31692,0,1,0.11298,0.11298,0,0
1.716e-05,4.9163e-12,0,0,-2.261e+18,17.255,3214.7,-2.0262,5.754e+06,7.2714e-10,2552.1,1.5065,2.8653e+05,523.47,0,0.31696,0,1,0.1131,0.1131,0,0
1.716e-05,4.9168e-12,0,0,-2.2609e+18,17.258,3215,-1.6426,5.7548e+06,7.2701e-10,2551.8,1.5064,2.8657e+05,523.48,0,0.31701,0,1,0.11322,0.11322,0,0
1.716e-05,4.9176e-12,0,0,-2.2606e+18,17.262,3215.4,-1.3867,5.7562e+06,7.2686e-10,2551.5,1.5063,2.8664e+05,523.48,0,0.31707,0,1,0.11335,0.11335,0,0
1.716e-05,4.9189e-12,0,0,-2.2603e+18,17.268,3215.9,-1.2555,5.758e+06,7.267e-10,2551.1,1.5061,2.8672e+05,523.48,0,0.31717,0,1,0.11347,0.11347,0,0
1.716e-05,4.9201e-12,0,0,-2.26e+18,17.273,3216.4,-1.1242,5.7599e+06,7.2653e-10,2550.7,1.5059,2.868e+05,523.49,0,0.31726,0,1,0.11359,0.11359,0,0
1.716e-05,4.9213e-12,0,0,-2.2597e+18,17.279,3216.9,-0.993,5.7617e+06,7.2636e-10,2550.3,1.5057,2.8689e+05,523.49,0,0.31735,0,1,0.11372,0.11372,0,0
1.716e-05,4.9225e-12,0,0,-2.2594e+18,17.284,3217.4,-0.86176,5.7635e+06,7.2619e-10,2549.8,1.5055,2.8697e+05,523.49,0,0.31745,0,1,0.11384,0.11384,0,0
1.716e-05,4.9237e-12,0,0,-2.2591e+18,17.29,3217.9,-0.73053,5.7654e+06,7.2603e-10,2549.4,1.5053,2.8706e+05,523.5,0,0.31754,0,1,0.11396,0.11396,0,0
1.716e-05,4.9252e-12,0,0,-2.2588e+18,17.295,3218.4,-0.55414,5.767e+06,7.2595e-10,2549.2,1.5051,2.8713e+05,523.5,0,0.31762,0,1,0.11409,0.11409,0,0
1.716e-05,4.9266e-12,0,0,-2.2585e+18,17.3,3218.8,-0.37265,5.7686e+06,7.2589e-10,2548.9,1.505,2.8721e+05,523.5,0,0.31771,0,1,0.11421,0.11421,0,0
1.716e-05,4.9281e-12,0,0,-2.2583e+18,17.304,3219.3,-0.19116,5.7702e+06,7.2582e-10,2548.6,1.5048,2.8728e+05,523.51,0,0.31779,0,1,0.11433,0.11433,0,0
1.716e-05,4.9295e-12,0,0,-2.258e+18,17.309,3219.8,-0.0096661,5.7718e+06,7.2576e-10,2548.4,1.5047,2.8735e+05,523.51,0,0.31787,0,1,0.11445,0.11445,0,0
1.716e-05,4.9309e-12,0,0,-2.2577e+18,17.314,3220.3,0.17182,5.7734e+06,7.257e-10,2548.1,1.5045,2.8743e+05,523.51,0,0.31795,0,1,0.11458,0.11458,0,0
1.716e-05,4.9321e-12,0,0,-2.2575e+18,17.318,3220.7,0.31987,5.7747e+06,7.2561e-10,2547.8,1.5044,2.8749e+05,523.51,0,0.31802,0,1,0.1147,0.1147,0,0
1.716e-05,4.9324e-12,0,0,-2.2574e+18,17.32,3220.9,0.38629,5.7754e+06,7.2546e-10,2547.4,1.5043,2.8752e+05,523.51,0,0.31805,0,1,0.11482,0.11482,0,0
1.716e-05,4.9327e-12,0,0,-2.2573e+18,17.322,3221.1,0.4527,5.7761e+06,7.2532e-10,2547.1,1.5042,2.8755e+05,523.52,0,0.31809,0,1,0.11495,0.11495,0,0
1.716e-05,4.933e-12,0,0,-2.2572e+18,17.324,3221.2,0.51912,5.7768e+06,7.2518e-10,2546.7,1.5041,2.8758e+05,523.52,0,0.31812,0,1,0.11507,0.11507,0,0
1.716e-05,4.9334e-12,0,0,-2.2571e+18,17.326,3221.4,0.58553,5.7774e+06,7.2503e-10,2546.3,1.5041,2.8761e+05,523.52,0,0.31815,0,1,0.11519,0.11519,0,0
1.716e-05,4.9337e-12,0,0,-2.2569e+18,17.328,3221.6,0.65195,5.7781e+06,7.2489e-10,2545.9,1.504,2.8764e+05,523.52,0,0.31819,0,1,0.11531,0.11531,0,0
1.716e-05,4.9336e-12,0,0,-2.2569e+18,17.329,3221.7,0.6581,5.7784e+06,7.2475e-10,2545.6,1.504,2.8766e+05,523.52,0,0.3182,0,1,0.11544,0.11544,0,0
1.716e-05,4.9334e-12,0,0,-2.2569e+18,17.329,3221.7,0.63637,5.7785e+06,7.2461e-10,2545.3,1.5039,2.8766e+05,523.52,0,0.31821,0,1,0.11556,0.11556,0,0
1.716e-05,4.9332e-12,0,0,-2.2569e+18,17.329,3221.7,0.61464,5.7785e+06,7.2447e-10,2544.9,1.5039,2.8766e+05,523.52,0,0.31821,0,1,0.11568,0.11568,0,0
1.716e-05,4.933e-12,0,0,-2.2569e+18,17.33,3221.7,0.59291,5.7786e+06,7.2434e-10,2544.6,1.5039,2.8767e+05,523.52,0,0.31822,0,1,0.11581,0.11581,0,0
1.716e-05,4.9328e-12,0,0,-2.2568e+18,17.33,3221.7,0.57118,5.7787e+06,7.242e-10,2544.3,1.5039,2.8767e+05,523.52,0,0.31822,0,1,0.11593,0.11593,0,0
1.716e-05,4.9325e-12,0,0,-2.2568e+18,17.33,3221.7,0.54897,5.7788e+06,7.2405e-10,2543.9,1.5039,2.8767e+05,523.52,0,0.31822,0,1,0.11605,0.11605,0,0
1.716e-05,4.9317e-12,0,0,-2.2568e+18,17.33,3221.7,0.52089,5.7788e+06,7.2378e-10,2543.4,1.5039,2.8768e+05,523.52,0,0.31823,0,1,0.11618,0.11618,0,0
1.716e-05,4.931e-12,0,0,-2.2568e+18,17.331,3221.7,0.49282,5.7789e+06,7.235e-10,2542.8,1.5039,2.8768e+05,523.52,0,0.31823,0,1,0.1163,0.1163,0,0
1.716e-05,4.9302e-12,0,0,-2.2568e+18,17.331,3221.7,0.46474,5.7789e+06,7.2323e-10,2542.3,1.5038,2.8768e+05,523.52,0,0.31823,0,1,0.11642,0.11642,0,0
1.716e-05,4.9295e-12,0,0,-2.2568e+18,17.331,3221.7,0.43667,5.779e+06,7.2296e-10,2541.7,1.5038,2.8768e+05,523.52,0,0.31823,0,1,0.11654,0.11654,0,0
1.716e-05,4.9287e-12,0,0,-2.2568e+18,17.331,3221.7,0.4086,5.779e+06,7.2268e-10,2541.2,1.5038,2.8769e+05,523.52,0,0.31824,0,1,0.11667,0.11667,0,0
1.716e-05,4.928e-12,0,0,-2.2568e+18,17.331,3221.7,0.37259,5.779e+06,7.2244e-10,2540.7,1.5038,2.8768e+05,523.52,0,0.31823,0,1,0.11679,0.11679,0,0
1.716e-05,4.9272e-12,0,0,-2.2568e+18,17.33,3221.6,0.32757,5.7788e+06,7.2223e-10,2540.2,1.5038,2.8767e+05,523.52,0,0.31822,0,1,0.11691,0.11691,0,0
1.716e-05,4.9265e-12,0,0,-2.2569e+18,17.33,3221.5,0.28256,5.7786e+06,7.2202e-10,2539.8,1.5038,2.8767e+05,523.52,0,0.31821,0,1,0.11704,0.11704,0,0
1.716e-05,4.9258e-12,0,0,-2.2569e+18,17.329,3221.5,0.23754,5.7783e+06,7.2181e-10,2539.3,1.5039,2.8766e+05,523.52,0,0.3182,0,1,0.11716,0.11716,0,0
1.716e-05,4.9251e-12,0,0,-2.2569e+18,17.329,3221.4,0.19252,5.7781e+06,7.216e-10,2538.9,1.5039,2.8765e+05,523.52,0,0.31819,0,1,0.11728,0.11728,0,0
1.716e-05,4.9243e-12,0,0,-2.257e+18,17.328,3221.3,0.1475,5.7779e+06,7.2139e-10,2538.4,1.5039,2.8764e+05,523.52,0,0.31818,0,1,0.1174,0.1174,0,0
1.716e-05,4.9236e-12,0,0,-2.257e+18,17.328,3221.3,0.11086,5.7778e+06,7.2117e-10,2538,1.5039,2.8763e+05,523.52,0,0.31818,0,1,0.11753,0.11753,0,0
1.716e-05,4.9229e-12,0,0,-2.257e+18,17.327,3221.2,0.075588,5.7777e+06,7.2095e-10,2537.5,1.5039,2.8763e+05,523.52,0,0.31817,0,1,0.11765,0.11765,0,0
1.716e-05,4.9222e-12,0,0,-2.257e+18,17.327,3221.2,0.040312,5.7776e+06,7.2073e-10,2537.1,1.5039,2.8763e+05,523.52,0,0.31817,0,1,0.11777,0.11777,0,0
1.716e-05,4.9215e-12,0,0,-2.257e+18,17.327,3221.2,0.0050337,5.7775e+06,7.2051e-10,2536.6,1.5039,2.8762e+05,523.52,0,0.31816,0,1,0.1179,0.1179,0,0
1.716e-05,4.9208e-12,0,0,-2.257e+18,17.327,3221.1,-0.030242,5.7774e+06,7.2029e-10,2536.1,1.5039,2.8762e+05,523.52,0,0.31816,0,1,0.11802,0.11802,0,0
1.716e-05,4.9202e-12,0,0,-2.257e+18,17.326,3221.1,-0.057564,5.7774e+06,7.2007e-10,2535.7,1.5039,2.8761e+05,523.52,0,0.31816,0,1,0.11814,0.11814,0,0
1.716e-05,4.9197e-12,0,0,-2.257e+18,17.326,3221.1,-0.061349,5.7774e+06,7.1989e-10,2535.3,1.5039,2.8761e+05,523.52,0,0.31816,0,1,0.11827,0.11827,0,0
1.716e-05,4.9193e-12,0,0,-2.257e+18,17.326,3221.1,-0.065134,5.7774e+06,7.1971e-10,2534.9,1.5039,2.8761e+05,523.52,0,0.31816,0,1,0.11839,0.11839,0,0
1.716e-05,4.9189e-12,0,0,-2.2571e+18,17.326,3221.1,-0.068919,5.7773e+06,7.1953e-10,2534.4,1.5039,2.8761e+05,523.52,0,0.31815,0,1,0.11851,0.11851,0,0
1.716e-05,4.9184e-12,0,0,-2.2571e+18,17.326,3221.1,-0.072704,5.7773e+06,7.1935e-10,2534,1.5039,2.8761e+05,523.52,0,0.31815,0,1,0.11863,0.11863,0,0
1.716e-05,4.918e-12,0,0,-2.2571e+18,17.326,3221.1,-0.076489,5.7773e+06,7.1917e-10,2533.6,1.5039,2.8761e+05,523.52,0,0.31815,0,1,0.11876,0.11876,0,0
1.716e-05,4.9174e-12,0,0,-2.2571e+18,17.326,3221.1,-0.073624,5.7773e+06,7.1896e-10,2533.2,1.5039,2.8761e+05,523.52,0,0.31815,0,1,0.11888,0.11888,0,0
1.716e-05,4.9168e-12,0,0,-2.2571e+18,17.326,3221.1,-0.067111,5.7773e+06,7.1873e-10,2532.7,1.5039,2.8761e+05,523.52,0,0.31815,0,1,0.119,0.119,0,0
1.716e-05,4.9161e-12,0,0,-2.2571e+18,17.326,3221,-0.060598,5.7773e+06,7.1851e-10,2532.2,1.5039,2.8761e+05,523.52,0,0.31815,0,1,0.11913,0.11913,0,0
1.716e-05,4.9155e-12,0,0,-2.2571e+18,17.326,3221,-0.054085,5.7773e+06,7.1828e-10,2531.7,1.5039,2.8761e+05,523.52,0,0.31815,0,1,0.11925,0.11925,0,0
1.716e-05,4.9149e-12,0,0,-2.2571e+18,17.326,3221,-0.047571,5.7773e+06,7.1806e-10,2531.3,1.5039,2.8761e+05,523.52,0,0.31815,0,1,0.11937,0.11937,0,0
1.716e-05,4.9142e-12,0,0,-2.2571e+18,17.326,3221,-0.040994,5.7773e+06,7.1783e-10,2530.8,1.5039,2.8761e+05,523.52,0,0.31815,0,1,0.11949,0.11949,0,0
1.716e-05,4.9137e-12,0,0,-2.2571e+18,17.326,3221,-0.032787,5.7773e+06,7.1764e-10,2530.4,1.5039,2.8761e+05,523.52,0,0.31815,0,1,0.11962,0.11962,0,0
1.716e-05,4.9132e-12,0,0,-2.2571e+18,17.326,3221,-0.02458,5.7772e+06,7.1744e-10,2529.9,1.5039,2.8761e+05,523.52,0,0.31815,0,1,0.11974,0.11974,0,0
1.716e-05,4.9127e-12,0,0,-2.2571e+18,17.326,3221,-0.016374,5.7772e+06,7.1725e-10,2529.5,1.5039,2.8761e+05,523.52,0,0.31815,0,1,0.11986,0.11986,0,0
1.716e-05,4.9122e-12,0,0,-2.2571e+18,17.326,3221,-0.0081669,5.7772e+06,7.1705e-10,2529.1,1.5039,2.8761e+05,523.52,0,0.31815,0,1,0.11999,0.11999,0,0
1.716e-05,4.9117e-12,0,0,-2.2571e+18,17.326,3221,4.0105e-05,5.7772e+06,7.1686e-10,2528.7,1.5039,2.8761e+05,523.52,0,0.31815,0,1,0.12011,0.12011,0,0
1.716e-05,4.9113e-12,0,0,-2.2571e+18,17.326,3221,0.0054817,5.7772e+06,7.1668e-10,2528.3,1.5039,2.8761e+05,523.52,0,0.31815,0,1,0.12023,0.12023,0,0
1.716e-05,4.911e-12,0,0,-2.2571e+18,17.326,3221,0.0072616,5.7772e+06,7.1653e-10,2527.9,1.5039,2.876e+05,523.52,0,0.31815,0,1,0.12036,0.12036,0,0
1.716e-05,4.9106e-12,0,0,-2.2571e+18,17.326,3221,0.0090416,5.7771e+06,7.1638e-10,2527.5,1.5039,2.876e+05,523.52,0,0.31815,0,1,0.12048,0.12048,0,0
1.716e-05,4.9103e-12,0,0,-2.2571e+18,17.326,3220.9,0.010822,5.7771e+06,7.1623e-10,2527.1,1.5039,2.876e+05,523.52,0,0.31814,0,1,0.1206,0.1206,0,0
1.716e-05,4.91e-12,0,0,-2.2571e+18,17.326,3220.9,0.012602,5.7771e+06,7.1609e-10,2526.7,1.5039,2.876e+05,523.52,0,0.31814,0,1,0.12072,0.12072,0,0
1.716e-05,4.9097e-12,0,0,-2.2571e+18,17.325,3220.9,0.014382,5.7771e+06,7.1594e-10,2526.4,1.5039,2.876e+05,523.52,0,0.31814,0,1,0.12085,0.12085,0,0
1.716e-05,4.9094e-12,0,0,-2.2571e+18,17.325,3220.9,0.013179,5.777e+06,7.1577e-10,2526,1.5039,2.876e+05,523.52,0,0.31814,0,1,0.12097,0.12097,0,0
1.716e-05,4.909e-12,0,0,-2.2571e+18,17.325,3220.9,0.011333,5.777e+06,7.1561e-10,2525.6,1.5039,2.876e+05,523.52,0,0.31814,0,1,0.12109,0.12109,0,0
1.716e-05,4.9086e-12,0,0,-2.2571e+18,17.325,3220.9,0.0094867,5.777e+06,7.1544e-10,2525.2,1.5039,2.876e+05,523.52,0,0.31814,0,1,0.12122,0.12122,0,0
1.716e-05,4.9082e-12,0,0,-2.2571e+18,17.325,3220.9,0.0076403,5.777e+06,7.1527e-10,2524.8,1.5039,2.876e+05,523.52,0,0.31814,0,1,0.12134,0.12134,0,0
1.716e-05,4.9079e-12,0,0,-2.2571e+18,17.325,3220.9,0.005794,5.777e+06,7.1511e-10,2524.4,1.5039,2.876e+05,523.52,0,0.31814,0,1,0.12146,0.12146,0,0
1.716e-05,4.9073e-12,0,0,-2.2571e+18,17.325,3220.9,0.0035979,5.777e+06,7.1491e-10,2524,1.5039,2.876e+05,523.52,0,0.31814,0,1,0.12158,0.12158,0,0
1.716e-05,4.9063e-12,0,0,-2.2571e+18,17.326,3220.9,0.00012812,5.7771e+06,7.1462e-10,2523.5,1.5039,2.876e+05,523.52,0,0.31814,0,1,0.12171,0.12171,0,0
1.716e-05,4.9052e-12,0,0,-2.2571e+18,17.326,3220.9,-0.0033415,5.7771e+06,7.1432e-10,2523,1.5039,2.876e+05,523.52,0,0.31814,0,1,0.12183,0.12183,0,0
1.716e-05,4.9042e-12,0,0,-2.2571e+18,17.326,3220.9,-0.0068111,5.7771e+06,7.1402e-10,2522.5,1.5039,2.876e+05,523.52,0,0.31815,0,1,0.12195,0.12195,0,0
1.716e-05,4.9031e-12,0,0,-2.2571e+18,17.326,3221,-0.010281,5.7772e+06,7.1373e-10,2522,1.5039,2.8761e+05,523.52,0,0.31815,0,1,0.12208,0.12208,0,0
1.716e-05,4.902e-12,0,0,-2.2571e+18,17.326,3221,-0.01375,5.7772e+06,7.1343e-10,2521.5,1.5039,2.8761e+05,523.52,0,0.31815,0,1,0.1222,0.1222,0,0
1.716e-05,4.9042e-12,0,0,-2.2571e+18,17.326,3221,-0.012909,5.7773e+06,7.1375e-10,2521.5,1.5039,2.8761e+05,523.52,0,0.31815,0,1,0.12232,0.12232,0,0
1.716e-05,4.9086e-12,0,0,-2.257e+18,17.326,3221,-0.0092857,5.7773e+06,7.1445e-10,2521.9,1.5038,2.8761e+05,523.52,0,0.31816,0,1,0.12245,0.12245,0,0
1.716e-05,4.9129e-12,0,0,-2.257e+18,17.327,3221,-0.0056624,5.7774e+06,7.1516e-10,2522.2,1.5038,2.8762e+05,523.52,0,0.31816,0,1,0.12257,0.12257,0,0
1.716e-05,4.9172e-12,0,0,-2.257e+18,17.327,3221,-0.002039,5.7775e+06,7.1586e-10,2522.5,1.5038,2.8762e+05,523.51,0,0.31816,0,1,0.12269,0.12269,0,0
1.716e-05,4.9216e-12,0,0,-2.257e+18,17.327,3221,0.0015845,5.7775e+06,7.1657e-10,2522.8,1.5038,2.8762e+05,523.51,0,0.31817,0,1,0.12281,0.12281,0,0
1.716e-05,4.9259e-12,0,0,-2.257e+18,17.327,3221,0.0052079,5.7776e+06,7.1728e-10,2523.1,1.5038,2.8763e+05,523.51,0,0.31817,0,1,0.12294,0.12294,0,0
